objID,pairID,expID,detector,ccd_type,GRID_X0,GRID_X0ERR,GRID_Y0,GRID_Y0ERR,GRID_THETA,GRID_THETAERR,group,orientation,dX,dY,dR,theta
234,121,3021122200226,62,E2V,2040.32615313812,0.0145103101106037,4143.40890088116,0.0152580206289642,0.0920641348659352,1.23843266339072e-05,0,91.07783718707122,4.351658596469861,249.3924708936256,249.43043413137886,90.99965476346159
235,120,3021122200234,62,E2V,-58.0489725907787,0.0165739743354555,2040.60003316769,0.0145040360277498,0.0922539308772547,1.36135116018668e-05,3,1.1301523359429382,132.69148610890807,-6.947737877760119,132.87325369467177,182.99727496339665
236,122,3021122200235,62,E2V,4143.45086502731,0.0210399749662455,2044.15402807072,0.0182243413801816,0.092073074637911,2.10265973588493e-05,2,178.81990217165324,157.4622572628423,-1.4806701900099597,157.4692187270932,180.53875546982147
237,110,3021122200229,63,E2V,-91.8916492120732,0.0171091262779767,2093.62714455178,0.0148381180582412,0.0925318361533447,1.40514242687735e-05,3,2.56268650869373,154.69483090138328,-8.557226560149957,154.9313294140643,183.16619365191423
238,123,3021122200236,63,E2V,2106.28686826771,0.0148749828334126,4196.66475503658,0.0151226305831077,0.0923075150337409,1.25261340530447e-05,0,92.77012831553823,2.4790389746299297,226.91906142667085,226.9326024902525,90.62591841871836
239,124,3021122200245,63,E2V,4209.63539339212,0.0212268355717542,2099.21249097818,0.0188617196891019,0.092329996258722,2.09039969997188e-05,2,177.42914977032171,127.4323890147698,0.48841401546997076,127.4333249910012,179.7804017884931
240,-1,3021122200479,63,E2V,2333.93643706097,0.0172160070538196,-283.840819011828,0.0199835840647854,0.0924450288317499,1.58683236012768e-05,1,261.6813294394335,nan,nan,nan,nan
241,125,3021122200237,64,E2V,2084.99078582256,0.0150380477723972,4201.82361650683,0.0153342515304985,0.0918005475037313,1.24941997954412e-05,0,92.210529906369,2.992853503650167,222.1715861631501,222.19174347923988,90.77177962364784
242,124,3021122200245,64,E2V,-13.7969956226502,0.0163033010405648,2098.72407696271,0.0147705870831274,0.0919886600001105,1.4533695657218e-05,3,2.8066125882301094,127.4323890147698,0.48841401546997076,127.4333249910012,179.7804017884931
243,126,3021122200246,64,E2V,4187.26928100231,0.021464875068086,2102.71188009214,0.0182838704132081,0.0918595882410162,1.95876189635599e-05,2,177.31142512926436,133.08475800494944,-0.4858031680100794,133.08564467272194,180.2091475236441
244,-1,3021122200480,64,E2V,2560.42280295875,0.0328449373705446,-78.6968056448707,0.0243394954357696,0.0919312278738246,2.09317977644432e-05,1,254.91163023759677,nan,nan,nan,nan
245,127,3021122200238,65,E2V,2054.65038576927,0.0152213659339271,4208.1382972545,0.0157604641029162,0.0928933749638898,1.23688108827914e-05,0,91.41775420363086,0.27903411243005394,218.5451239998274,218.5453021323859,90.07315408370775
246,126,3021122200246,65,E2V,-41.8154770026392,0.0164151562467323,2103.19768326015,0.0145278518244872,0.0931285195827315,1.41704901546031e-05,3,2.8933881253291815,133.08475800494944,-0.4858031680100794,133.08564467272194,180.2091475236441
247,116,3021122200232,66,E2V,-101.690073125562,0.0164371859071798,2062.87620446604,0.014851684840405,0.0929902688281584,1.41705535184419e-05,3,1.7136051514598876,155.13019993018224,0.15223734071014405,155.13027462937794,179.94377268700214
248,123,3021122200236,66,E2V,2103.80782929308,0.0784250020085989,-34.2543063900911,0.0854189209155575,0.0930247508999049,8.56688932252145e-05,1,267.07873505281657,2.4790389746299297,226.91906142667085,226.9326024902525,90.62591841871836
249,128,3021122200239,66,E2V,2095.61318290885,0.0147855095571821,4167.92944379702,0.0152427788434649,0.0927411903852516,1.26374558347952e-05,0,92.52530545751486,2.135740415390046,216.50864537588586,216.51917908033698,90.5651734729475
250,129,3021122200247,66,E2V,4199.75947601878,0.0207164321828086,2070.72999669375,0.0185056480106278,0.0927870081618525,2.0764255625369e-05,2,178.15837384133766,126.12456231453507,-1.9806937266803288,126.14011402671218,180.89971422646212
251,125,3021122200237,67,E2V,2081.99793231891,0.0168045401342983,-24.3479696563195,0.0190233732446594,0.0926805148156955,1.99880563077475e-05,1,267.68045385474863,2.992853503650167,222.1715861631501,222.19174347923988,90.77177962364784
252,130,3021122200240,67,E2V,2074.98360187651,0.0927339255356323,4177.16954009243,0.0904569491772005,0.0924268754986604,8.61945672730057e-05,0,91.9725365216855,4.39082203370981,218.45518469116269,218.49930671876675,91.15145677119051
253,129,3021122200247,67,E2V,-22.3650862957549,0.0164110215736511,2072.71069042043,0.0143061562509773,0.0926272789285898,1.3828835758105e-05,3,2.059085203553053,126.12456231453507,-1.9806937266803288,126.14011402671218,180.89971422646212
254,131,3021122200248,67,E2V,4178.95031412821,0.0213763743007076,2079.08453049968,0.018273973189961,0.0924629253657066,1.97072147871308e-05,2,177.92137448347242,130.79396871377867,-5.520054320199961,130.91040161728506,182.41668813852948
255,127,3021122200238,68,E2V,2054.37135165684,0.0168612208858568,-14.4068267453272,0.0188414885811184,0.0917920696725679,1.97000876428952e-05,1,268.45389086714005,0.27903411243005394,218.5451239998274,218.5453021323859,90.07315408370775
256,132,3021122200241,68,E2V,2051.11996052048,0.0150900778450562,4187.01309396181,0.0156459404201536,0.0915273719610038,1.22301207393163e-05,0,91.33900649636766,3.8933074136500636,226.56146871818873,226.5949181918253,90.9844927766211
257,131,3021122200248,68,E2V,-47.8436545855684,0.0165638762546825,2084.60458481988,0.0148148961846366,0.0917364758616355,1.42788386669988e-05,3,2.3657716633652797,130.79396871377867,-5.520054320199961,130.91040161728506,182.41668813852948
258,122,3021122200235,69,E2V,-110.011392235532,0.016667825053741,2045.63469826073,0.0146786326124104,0.0920648901238851,1.36781222393e-05,3,1.238982905799901,157.4622572628423,-1.4806701900099597,157.4692187270932,180.53875546982147
259,128,3021122200239,69,E2V,2093.47744249346,0.0791697243492396,-52.5792015788656,0.0861766953748303,0.0921039508117234,8.18775390230428e-05,1,267.3924685577177,2.135740415390046,216.50864537588586,216.51917908033698,90.5651734729475
260,133,3021122200242,69,E2V,2089.01704173764,0.0148853412995235,4148.08901184604,0.0154036349507539,0.0918416009825824,1.26763821144097e-05,0,92.37298557933896,-8.773445767940302,244.09850486282448,244.25612259861438,87.94154773635806
261,134,3021122200249,69,E2V,4191.36554899949,0.0203975004738705,2049.76185496763,0.0183210069578471,0.0918487428260795,2.13190317609361e-05,2,178.6991424823877,125.583407115093,-5.429453916609873,125.70072041347966,182.4755753622871
262,130,3021122200240,70,E2V,2070.5927798428,0.0168226857384572,-45.2856445987328,0.0191672099360292,0.0910453114572077,2.02595109243763e-05,1,268.0232280021793,4.39082203370981,218.45518469116269,218.49930671876675,91.15145677119051
263,135,3021122200243,70,E2V,2070.47889646856,0.0151872354479807,4155.92347230542,0.0154831314464091,0.0908544046057486,1.29072276275589e-05,0,91.87237894986558,4.076367882899831,242.7626371547476,242.79685906832563,90.96199617332583
264,134,3021122200249,70,E2V,-30.2178581156028,0.0160606949831015,2055.19130888424,0.0143696621395928,0.0910053299628792,1.40072192544973e-05,3,1.5571976249332238,125.583407115093,-5.429453916609873,125.70072041347966,182.4755753622871
265,136,3021122200250,70,E2V,4171.10857086349,0.0213633015065492,2054.71976473368,0.018913752245118,0.0908418919357198,2.11705840896377e-05,2,178.55624540447735,128.6547790857121,-2.0131402870197235,128.67052854250895,180.89646906451114
266,132,3021122200241,71,E2V,2047.22665310683,0.0170541190645787,-43.5483747563786,0.0190317232898929,0.0911624914955102,1.96778429957091e-05,1,268.6761231722755,3.8933074136500636,226.56146871818873,226.5949181918253,90.9844927766211
267,137,3021122200244,71,E2V,2046.74420010099,0.0147675916861361,4157.75985750722,0.0154361186031062,0.0909509267290025,1.23454649629786e-05,0,91.24102157407678,4.09423583627995,241.22321162015396,241.2579544624895,90.97237703696939
268,136,3021122200250,71,E2V,-53.5462082222219,0.0170692183196568,2056.7329050207,0.0145144583383126,0.0911137485024719,1.35510397074334e-05,3,1.5824963655443582,128.6547790857121,-2.0131402870197235,128.67052854250895,180.89646906451114
269,63,3021122200170,72,ITL,2064.43179932415,0.0168557915313319,-185.01842724308,0.0191106631971031,0.0908943516275632,1.60174380593713e-05,1,268.3109521368467,4.904085150340052,248.30376641335988,248.35219037935255,91.13146433146233
270,138,3021122200251,72,ITL,1934.62013811152,0.014907685683443,4102.96022909849,0.0159722328258968,0.0905855496338884,1.28368940562952e-05,0,88.21927970911291,-115.17782751250002,216.29852005867178,245.0530182023287,61.96493290790322
271,139,3021122200260,72,ITL,4166.46166442345,0.0208487207296835,2013.33444351092,0.0187843301614091,0.0905420894603396,1.62620048240541e-05,2,179.6473523162718,154.01652378194285,-4.461427183849992,154.0811277554476,181.65923422293116
272,65,3021122200171,73,ITL,2044.70166688515,0.0168015336246494,-178.30930124103,0.0191249831622518,0.0926578453974348,1.68643517258411e-05,1,268.8243830155437,-11.279559245939936,243.9862073370905,244.24679696471023,87.35308268651056
273,140,3021122200252,73,ITL,2038.30839062792,0.0152091248848519,4121.93165484116,0.0153398203321099,0.0924183225294918,1.29042270006481e-05,0,91.03427963003004,3.827834544400048,227.24328191389304,227.27551890227062,90.96503633642976
